4.782045879437279545e+00,5.099710941314697266e+00
5.490762899928426144e+00,5.479303359985351562e+00
5.517576338593665142e+00,5.581508159637451172e+00
6.505925347030916406e+00,6.538948535919189453e+00
6.505925347030916406e+00,6.538948535919189453e+00
6.220173743012375134e+00,6.350498676300048828e+00
4.922136076289286066e+00,5.099244117736816406e+00
5.527715022318703042e+00,5.521135807037353516e+00
5.527715022318703042e+00,5.521135807037353516e+00
5.517576338593665142e+00,5.581508159637451172e+00
6.220173743012375134e+00,6.350498676300048828e+00
5.490762899928426144e+00,5.479303359985351562e+00
5.620532981856679378e+00,5.278976440429687500e+00
5.965225136489211266e+00,6.154595375061035156e+00
5.078315649087988604e+00,5.082956314086914062e+00
5.620532981856679378e+00,5.278976440429687500e+00
6.204351936215114272e+00,6.456327438354492188e+00
5.078315649087988604e+00,5.082956314086914062e+00
5.482989297578775734e+00,5.812134265899658203e+00
6.204351936215114272e+00,6.456327438354492188e+00
4.922136076289286066e+00,5.099244117736816406e+00
5.482989297578775734e+00,5.812134265899658203e+00
6.714586533389216072e+00,6.479068279266357422e+00
6.714586533389216072e+00,6.479068279266357422e+00
6.444874240070470606e+00,5.515586376190185547e+00
6.444874240070470606e+00,5.515586376190185547e+00
4.949854750517889812e+00,5.179540634155273438e+00
6.517504429870699667e+00,6.706829547882080078e+00
6.159827677791819056e+00,6.469631195068359375e+00
6.089459876236385405e+00,5.936568737030029297e+00
6.517504429870699667e+00,6.706829547882080078e+00
6.938465021760771734e+00,6.227389812469482422e+00
6.159827677791819056e+00,6.469631195068359375e+00
6.938465021760771734e+00,6.227389812469482422e+00
4.949854750517889812e+00,5.179540634155273438e+00
5.965225136489211266e+00,6.154595375061035156e+00
6.089459876236385405e+00,5.936568737030029297e+00
4.782045879437279545e+00,5.099710941314697266e+00
5.068101422930867628e+00,5.306398868560791016e+00
5.562923036597270610e+00,5.544914722442626953e+00
6.181856294947719377e+00,6.546265125274658203e+00
5.068101422930867628e+00,5.306398868560791016e+00
6.969061414757346640e+00,7.008480548858642578e+00
5.562923036597270610e+00,5.544914722442626953e+00
5.691565308010843260e+00,5.595497608184814453e+00
5.846835540844288026e+00,6.179773807525634766e+00
5.591846613794229981e+00,5.810742855072021484e+00
5.591846613794229981e+00,5.810742855072021484e+00
5.406298194808987212e+00,5.495490550994873047e+00
6.924344347477529027e+00,6.275163173675537109e+00
5.640125466900532736e+00,5.730352401733398438e+00
5.640125466900532736e+00,5.730352401733398438e+00
5.846835540844288026e+00,6.179773807525634766e+00
5.406298194808987212e+00,5.495490550994873047e+00
5.691565308010843260e+00,5.595497608184814453e+00
6.791979299397931769e+00,6.665570735931396484e+00
5.955690135647337513e+00,6.152549266815185547e+00
5.610820467775962328e+00,5.851163387298583984e+00
6.791979299397931769e+00,6.665570735931396484e+00
5.397939058141858482e+00,4.973212242126464844e+00
5.610820467775962328e+00,5.851163387298583984e+00
6.276032197305259963e+00,6.675446033477783203e+00
5.397939058141858482e+00,4.973212242126464844e+00
6.924344347477529027e+00,6.275163173675537109e+00
6.276032197305259963e+00,6.675446033477783203e+00
6.181856294947719377e+00,6.546265125274658203e+00
6.000878129721848531e+00,6.210378170013427734e+00
6.000878129721848531e+00,6.210378170013427734e+00
4.977382564130019560e+00,5.223377227783203125e+00
4.977382564130019560e+00,5.223377227783203125e+00
6.300153158104793150e+00,6.349341392517089844e+00
5.666494187912706870e+00,5.440024852752685547e+00
6.436699081785734577e+00,6.531675815582275391e+00
6.687089340887087729e+00,6.454324245452880859e+00
5.666494187912706870e+00,5.440024852752685547e+00
5.579160783425697545e+00,5.501521587371826172e+00
6.436699081785734577e+00,6.531675815582275391e+00
5.579160783425697545e+00,5.501521587371826172e+00
6.300153158104793150e+00,6.349341392517089844e+00
5.955690135647337513e+00,6.152549266815185547e+00
6.687089340887087729e+00,6.454324245452880859e+00
6.969061414757346640e+00,7.008480548858642578e+00
5.382186008650288400e+00,5.421185016632080078e+00
5.391699705414021437e+00,4.938179016113281250e+00
5.382186008650288400e+00,5.421185016632080078e+00
6.123609543327622085e+00,6.049601078033447266e+00
5.443517421560327918e+00,5.322216510772705078e+00
5.634665533706177065e+00,5.632802963256835938e+00
6.842141580299726300e+00,6.880678176879882812e+00
6.842141580299726300e+00,6.880678176879882812e+00
6.092001768876149193e+00,5.655482292175292969e+00
5.207885277441905103e+00,5.437094211578369141e+00
5.742134893444114319e+00,6.164229869842529297e+00
5.742134893444114319e+00,6.164229869842529297e+00
5.634665533706177065e+00,5.632802963256835938e+00
6.092001768876149193e+00,5.655482292175292969e+00
5.443517421560327918e+00,5.322216510772705078e+00
5.660645204413421894e+00,5.671992778778076172e+00
5.163817914378432405e+00,5.889505386352539062e+00
5.808380472037237396e+00,6.009763240814208984e+00
5.660645204413421894e+00,5.671992778778076172e+00
4.912921828442617489e+00,5.429293155670166016e+00
5.808380472037237396e+00,6.009763240814208984e+00
5.984472755965049018e+00,5.561230659484863281e+00
4.912921828442617489e+00,5.429293155670166016e+00
5.207885277441905103e+00,5.437094211578369141e+00
6.123609543327622085e+00,6.049601078033447266e+00
5.391699705414021437e+00,4.938179016113281250e+00
5.375503126610692739e+00,5.645979404449462891e+00
5.375503126610692739e+00,5.645979404449462891e+00
5.967059711696708568e+00,5.544033527374267578e+00
5.967059711696708568e+00,5.544033527374267578e+00
4.910991533676523524e+00,5.058907508850097656e+00
6.408129693173448160e+00,6.393143177032470703e+00
5.537741741593519507e+00,5.823794364929199219e+00
6.700249520306447160e+00,6.847954273223876953e+00
6.408129693173448160e+00,6.393143177032470703e+00
6.544277046755454741e+00,6.712729454040527344e+00
5.537741741593519507e+00,5.823794364929199219e+00
6.544277046755454741e+00,6.712729454040527344e+00
4.910991533676523524e+00,5.058907508850097656e+00
5.163817914378432405e+00,5.889505386352539062e+00
6.700249520306447160e+00,6.847954273223876953e+00
5.984472755965049018e+00,5.561230659484863281e+00
6.129446499447537278e+00,6.176624298095703125e+00
5.330402978846637829e+00,5.362534523010253906e+00
4.956843412320073305e+00,5.391273021697998047e+00
6.129446499447537278e+00,6.176624298095703125e+00
5.726919160119430252e+00,5.822848320007324219e+00
6.718697282317248387e+00,6.344613552093505859e+00
5.330402978846637829e+00,5.362534523010253906e+00
5.726919160119430252e+00,5.822848320007324219e+00
5.477025442123511390e+00,5.069812774658203125e+00
5.509099885470256197e+00,5.823942661285400391e+00
5.779706645279982347e+00,5.785912990570068359e+00
5.779706645279982347e+00,5.785912990570068359e+00
5.392787015047605159e+00,5.456345081329345703e+00
5.635315370199824869e+00,5.944769382476806641e+00
6.565139695300985956e+00,6.558178424835205078e+00
6.565139695300985956e+00,6.558178424835205078e+00
5.509099885470256197e+00,5.823942661285400391e+00
5.392787015047605159e+00,5.456345081329345703e+00
5.477025442123511390e+00,5.069812774658203125e+00
5.863890658841563130e+00,5.851336479187011719e+00
4.826609342449690310e+00,5.127251148223876953e+00
6.580360321907129162e+00,6.462493419647216797e+00
5.863890658841563130e+00,5.851336479187011719e+00
6.517766157957371576e+00,5.609676361083984375e+00
6.580360321907129162e+00,6.462493419647216797e+00
5.386173018132723200e+00,6.049187183380126953e+00
6.517766157957371576e+00,5.609676361083984375e+00
5.635315370199824869e+00,5.944769382476806641e+00
5.386173018132723200e+00,6.049187183380126953e+00
4.956843412320073305e+00,5.391273021697998047e+00
6.533856237683621337e+00,6.944811344146728516e+00
6.533856237683621337e+00,6.944811344146728516e+00
5.627722759874182579e+00,5.969949245452880859e+00
5.627722759874182579e+00,5.969949245452880859e+00
5.794865177415766233e+00,6.153870105743408203e+00
6.835293265446347633e+00,6.606518745422363281e+00
5.902395423891849013e+00,6.019570827484130859e+00
5.362638697957176070e+00,5.442415714263916016e+00
6.835293265446347633e+00,6.606518745422363281e+00
5.750225405349392638e+00,5.866135597229003906e+00
5.902395423891849013e+00,6.019570827484130859e+00
5.750225405349392638e+00,5.866135597229003906e+00
5.794865177415766233e+00,6.153870105743408203e+00
4.826609342449690310e+00,5.127251148223876953e+00
5.362638697957176070e+00,5.442415714263916016e+00
6.718697282317248387e+00,6.344613552093505859e+00
5.976141896060978453e+00,5.706909656524658203e+00
5.976141896060978453e+00,5.706909656524658203e+00
